rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_spółdzielnia,czestochowa_wlasnosc_prywatna,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
kamienica,38.29,nizki_poziom_jakosci,sierpien_2023,,,287000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,39.21,nizki_poziom_jakosci,sierpien_2023,,,294000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,40.0,nizki_poziom_jakosci,sierpien_2023,,,198500.0,,,,,,,,,,,,279000.0,,,,,,,,,,,,,,,
kamienica,40.0,wysoki_poziom_jakosci,sierpien_2023,,,324000.0,,,,,,,,,,,,,,,,,,,,,,,,739000.0,,437900.0,
kamienica,40.5,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,320000.0,,,,,,,,,,,,,,,,,
kamienica,40.5,wysoki_poziom_jakosci,sierpien_2023,,,316000.0,,,,,,,,,,,,,,,,,,,,,,,,,,457500.0,
kamienica,41.25,wysoki_poziom_jakosci,sierpien_2023,,,214500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,41.69,nizki_poziom_jakosci,sierpien_2023,,,312000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,41.99,nizki_poziom_jakosci,sierpien_2023,,,239000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,42.04,nizki_poziom_jakosci,sierpien_2023,,,336000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,42.3,nizki_poziom_jakosci,sierpien_2023,,,338000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,42.57,nizki_poziom_jakosci,sierpien_2023,,,319000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,42.57,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,389000.0,,,,,
kamienica,42.73,nizki_poziom_jakosci,sierpien_2023,,,341000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,42.74,nizki_poziom_jakosci,sierpien_2023,,,320000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,42.85,nizki_poziom_jakosci,sierpien_2023,,,321000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,43.14,nizki_poziom_jakosci,sierpien_2023,,,238000.0,,,,,,,,,,,,,,,,,,,,,,305000.0,,,,,
kamienica,43.19,nizki_poziom_jakosci,sierpien_2023,,,345000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,43.42,nizki_poziom_jakosci,sierpien_2023,,,239000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,46.32,nizki_poziom_jakosci,sierpien_2023,,,370000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,46.35,nizki_poziom_jakosci,sierpien_2023,,,361000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,46.46,nizki_poziom_jakosci,sierpien_2023,,,371000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,47.11,wysoki_poziom_jakosci,sierpien_2023,,,350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,47.92,wysoki_poziom_jakosci,sierpien_2023,,,350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,48.33,nizki_poziom_jakosci,sierpien_2023,,,255000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,58.0,nizki_poziom_jakosci,sierpien_2023,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,58.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,580000.0,,,,,,,,,,,,,,,
kamienica,58.42,nizki_poziom_jakosci,sierpien_2023,,,360000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,61.56,nizki_poziom_jakosci,sierpien_2023,,,305000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,61.6,nizki_poziom_jakosci,sierpien_2023,,,319000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,64.5,wysoki_poziom_jakosci,sierpien_2023,,,398500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,67.34,wysoki_poziom_jakosci,sierpien_2023,,,449900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,69.0,nizki_poziom_jakosci,sierpien_2023,,,337000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,69.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,899000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,78.0,nizki_poziom_jakosci,sierpien_2023,,,299000.0,,,,,,,,,,1260000.0,,,,,,,,,,,,,,,,,
kamienica,80.0,nizki_poziom_jakosci,sierpien_2023,,,365000.0,,,,819000.0,,,,,,1290000.0,,,,,,,,,,,,,,,,699000.0,
kamienica,80.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,849000.0,,,,,,,,439000.0,,1547500.0,,715000.0,
kamienica,80.49,wysoki_poziom_jakosci,sierpien_2023,,,399900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,81.0,nizki_poziom_jakosci,sierpien_2023,,,449000.0,,,,,,,,450000.0,,,,,,,,647000.0,,,,,,,,2187000.0,,,
kamienica,86.68,wysoki_poziom_jakosci,sierpien_2023,,,617700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,87.69,wysoki_poziom_jakosci,sierpien_2023,,,519000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,93.0,nizki_poziom_jakosci,sierpien_2023,,,469000.0,,,,,,,,,,,,,,,,,,,,,,,,,,782000.0,
kamienica,94.27,nizki_poziom_jakosci,sierpien_2023,,,399000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,95.0,nizki_poziom_jakosci,sierpien_2023,,,599000.0,,,,,,,,,,1300000.0,,,,,,,,,,,,,,,,,
kamienica,98.21,nizki_poziom_jakosci,sierpien_2023,,,459000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,100.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,560000.0,,,,,,,,,,,,,,
kamienica,100.0,wysoki_poziom_jakosci,sierpien_2023,,,605000.0,,,,,,,,,,,,,,,,,,,,,,799000.0,,2499999.0,,,
kamienica,102.78,nizki_poziom_jakosci,sierpien_2023,,,450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,106.0,wysoki_poziom_jakosci,sierpien_2023,,,980000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,110.07,nizki_poziom_jakosci,sierpien_2023,,,510000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,122.48,nizki_poziom_jakosci,sierpien_2023,,,489990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,134.16,nizki_poziom_jakosci,sierpien_2023,,,850000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,142.0,nizki_poziom_jakosci,sierpien_2023,,,560000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,147.0,nizki_poziom_jakosci,sierpien_2023,,,520000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,28.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,399000.0,,,,,,,,,,,,,,,,,,,,,
kamienica,52.3,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,849000.0,,280000.0,,,,,,,,,,,,,,,
kamienica,59.4,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,310000.0,,,,,,,,,,,,,,,,,,,
kamienica,61.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,430000.0,,,,,,,,,,,,,,,,,,,
kamienica,61.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,444000.0,,,,,,,,,,,,,,,
kamienica,63.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,974750.0,,520000.0,
kamienica,63.7,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,399000.0,,,,,
kamienica,66.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685000.0,
kamienica,68.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1330000.0,,,
kamienica,60.3,nizki_poziom_jakosci,sierpien_2023,,,,,,269000.0,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,88.8,nizki_poziom_jakosci,sierpien_2023,,,,,,450000.0,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,119.0,nizki_poziom_jakosci,sierpien_2023,,,,,,485000.0,,,,,,,,,,,,,,,,,,,,,,,,
kamienica,119.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1550000.0,,,,,,,,,,,,,,,,,
kamienica,39.5,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,220000.0,,,,,,,,,,,,,,,
kamienica,41.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,570000.0,,,
kamienica,41.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,594000.0,,395000.0,,,,,,,,,,,,1150000.0,,,
kamienica,43.71,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,859000.0,,,
kamienica,33.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,
kamienica,33.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,659000.0,,,,,,,,,,,,,,675000.0,,,
kamienica,62.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,425000.0,,,,,,,,,,,,,,,,,,,
kamienica,62.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,399000.0,,,,754900.0,,,,,,,,802500.0,,780000.0,
kamienica,63.1,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,499000.0,,,,,
kamienica,65.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1180000.0,,,,,,,,,,,,,,,,,
kamienica,65.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,844500.0,,,,,,1149000.0,,,,,,,,,,,,,,,1499000.0,,
kamienica,71.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039000.0,,
kamienica,71.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,885000.0,,,
kamienica,76.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1215000.0,,,,,,,,,,,,,,,,,
kamienica,82.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1850000.0,,,
kamienica,110.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1099000.0,,,,,,,,,,,,,,,,,
kamienica,25.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,399000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,25.12,wysoki_poziom_jakosci,sierpien_2023,,,,,,,585000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,31.2,nizki_poziom_jakosci,sierpien_2023,,,,,,,379000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,31.2,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,890000.0,,,
kamienica,34.6,nizki_poziom_jakosci,sierpien_2023,,,,,,,350000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,39.52,wysoki_poziom_jakosci,sierpien_2023,,,,,,,490000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,45.62,nizki_poziom_jakosci,sierpien_2023,,,,,,,449000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,52.2,nizki_poziom_jakosci,sierpien_2023,,,,,,,599000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,54.29,wysoki_poziom_jakosci,sierpien_2023,,,,,,,875000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,56.32,wysoki_poziom_jakosci,sierpien_2023,,,,,,,730000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,66.9,nizki_poziom_jakosci,sierpien_2023,,,,,,,890000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,66.9,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673100.0,
kamienica,67.8,wysoki_poziom_jakosci,sierpien_2023,,,,,,,929000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,79.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,1199000.0,,,,,,,,,,,,,,,,,,,,1265000.0,,,
kamienica,79.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,850000.0,,,,849000.0,,,,,,,,,,,,755499.5,
kamienica,79.1,wysoki_poziom_jakosci,sierpien_2023,,,,,,,1197800.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,83.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,699000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,85.5,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,598000.0,,,,,,,,,,,
kamienica,85.5,wysoki_poziom_jakosci,sierpien_2023,,,,,,,960000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,91.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,1099000.0,,,,,,,,,,,,790000.0,,,,,,,,,,,
kamienica,91.1,wysoki_poziom_jakosci,sierpien_2023,,,,,,,1160000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,97.8,nizki_poziom_jakosci,sierpien_2023,,,,,,,999000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,107.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,1399000.0,,,,,,,,,,,,,,,,,,,,,,,
kamienica,52.7,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749000.0,
kamienica,53.1,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,810000.0,,,
kamienica,92.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1670000.0,,,
kamienica,37.45,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,520000.0,,,,,,,,,,,,,,,,,,,,,
kamienica,64.52,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,459000.0,,,,,,,,,,,,,,,,,,,,,
kamienica,73.08,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,499000.0,,,,,,,,,,,,,,,,,,,,,
kamienica,43.1,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,689000.0,,,,,,,,,,,,410000.0,,,,,
kamienica,109.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000.0,,,
kamienica,31.5,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,535000.0,,,,,,,,,,,,,,,,,
kamienica,37.97,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,280000.0,,,,,,,,,,,,,,,
kamienica,44.3,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,319000.0,,,,,,,,,,,,,,,,,,499000.0,
kamienica,53.5,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,979000.0,,,
kamienica,61.2,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,979000.0,,,,,,,,,,,,,,,,,
kamienica,62.3,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1557500.0,,,,,,,,,,,,,,,,,
kamienica,74.5,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,399000.0,,,,,,,,,
kamienica,84.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,589000.0,,975000.0,,599500.0,,,,,,,,,,,,,,,
kamienica,84.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1260000.0,,,,,,,,,,,,,,,,,
kamienica,25.2,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,249480.0,,,,,,,,,,,,,,,,,,,
kamienica,28.9,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,286110.0,,,,,,,,,,,,,,,,,,,
kamienica,30.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,405000.0,,,,,,,,,,,,,,529499.5,,,
kamienica,30.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,215000.0,,,,,,,,,,215000.0,,,,,,,,,
kamienica,34.18,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,250000.0,,,,,,,,,,,,,,,,,,,
kamienica,36.1,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,249090.0,,,,,,,,,,,,,,,,,,,
kamienica,38.2,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,286500.0,,,,,,,,,,,,,,,,,,,
kamienica,38.6,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,289500.0,,,,,,,,,,,,,,,,,,,
kamienica,40.4,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,303000.0,,,,,,,,,,,,,,,,,,,
kamienica,43.3,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,277120.0,,887650.0,,,,,,,,,,,,,,,,,
kamienica,47.3,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,231770.0,,,,,,,,,,,,,,,,,,,
kamienica,50.8,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,299720.0,,,,,,,,,,,,,,,,,,,
kamienica,55.56,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,388920.0,,,,,,,,,,,,,,,,,,,
kamienica,55.6,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,295000.0,,,,,,,,,,,,,,,,,,,
kamienica,62.2,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,349000.0,,,,,,,,,,,,,,,,,,,
kamienica,71.49,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,669000.0,,,,,,,,,,,,,,,,,,,
kamienica,74.82,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,745000.0,,,,,,,,,,,,,,,,,,,
kamienica,84.43,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,489000.0,,,,,,,,,,,,,,,,,,,
kamienica,86.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,259000.0,,1030000.0,,,,,,,,,,,,,,,,,
kamienica,86.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,730000.0,,,,,,,,,,,,,,,,1500000.0,,924450.0,
kamienica,90.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,629000.0,,,,,,,,,
kamienica,90.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,430000.0,,,,,,,,,,,,,,,,2199000.0,,,
kamienica,90.15,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,729000.0,,,,,,,,,,,,,,,,,,,
kamienica,90.3,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1749000.0,,,
kamienica,90.3,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,769000.0,,,,,,,,,,,,,,,,,,,
kamienica,94.3,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,603520.0,,,,,,,,,,,,,,,,,,,
kamienica,94.76,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,710700.0,,,,,,,,,,,,,,,,,,,
kamienica,101.36,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,569000.0,,,,,,,,,,,,,,,,,,,
kamienica,103.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,570000.0,,,,,,,,,,,,,,,,,,,
kamienica,104.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,550000.0,,,,800000.0,,,,,,,,,,,,,,,
kamienica,104.82,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,755000.0,,,,,,,,,,,,,,,,,,,
kamienica,105.8,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,569000.0,,,,,,,,,,,,,,,,,,,
kamienica,109.37,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,389000.0,,,,,,,,,,,,,,,,,,,
kamienica,113.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,699000.0,,1023600.0,,,,,,,,,,,,,,,,,
kamienica,113.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,1190000.0,,,,,,,,,,,
kamienica,134.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,800000.0,,,,,,,,,,,,,,,,,,,
kamienica,148.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,879000.0,,,,,,,,,,,,,,,,,,
kamienica,148.67,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,990000.0,,,,,,,,,,,,,,,,,,,
kamienica,29.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269000.0,
kamienica,32.87,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000.0,
kamienica,45.04,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488000.0,
kamienica,51.1,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,439000.0,,,,,
kamienica,61.8,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,695000.0,,,,,,,,,,,
kamienica,63.5,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,775000.0,,,
kamienica,65.5,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,997950.0,,,,,,,,,,,,,,,,,
kamienica,73.1,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656984.0,
kamienica,80.5,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729000.0,
kamienica,102.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,663000.0,,,,,,,,,,,,,,,
kamienica,117.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990000.0,
kamienica,117.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1987450.0,,,
kamienica,30.02,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,334000.0,,,,,
kamienica,42.59,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,600000.0,,,,,,,,,,,,,,,,,
kamienica,45.07,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,739000.0,,,
kamienica,49.56,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,390000.0,,,,,,,,,,,,,,,
kamienica,49.77,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,419000.0,,,,,
kamienica,51.81,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,439000.0,,,,,
kamienica,52.16,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.0,,,
kamienica,53.9,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,781500.0,,,
kamienica,54.2,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,339000.0,,,,,
kamienica,58.8,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,662500.0,,,,,,,,,,,
kamienica,67.4,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960000.0,
kamienica,85.07,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,2150000.0,,,
kamienica,89.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,998000.0,,,
kamienica,130.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1200000.0,,,,,,,,,,,,,,,,,
kamienica,28.49,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,405000.0,,,,,,,,,,,,,,,,,
kamienica,28.5,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,405000.0,,,,,,,,,,,,,,,,,
kamienica,29.55,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,417000.0,,,,,,,,,,,,,,,,,
kamienica,29.9,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,405000.0,,,,,,,,,,,,,,,,,
kamienica,32.7,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,629000.0,,,,,,,,,,,,329000.0,,,,,
kamienica,33.7,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,387500.0,,,,,,,,,,,,,,,,,
kamienica,35.45,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,805500.0,,,,,,,,,,,,,,,,,
kamienica,35.74,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,380000.0,,,,,,,,,,,,,,,,,
kamienica,35.8,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,805500.0,,,,,,,,,,,,,,,,,
kamienica,36.7,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,810000.0,,,,,,,,,,,,,,,,,
kamienica,37.2,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,255000.0,,,,,,,,,,,,,,,,,
kamienica,37.55,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,659000.0,,,,,,,,,,,,,,,,,
kamienica,38.95,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,495000.0,,,,,,,,,,,,,,,,,
kamienica,39.99,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,299000.0,,,,,,,,,,,,,,,,,
kamienica,41.38,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,319000.0,,,,,,,,,,,,,,,,,
kamienica,43.56,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,820000.0,,,,,,,,,,,,,,,,,
kamienica,45.29,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,370000.0,,,,,,,,,,,,,,,,,
kamienica,46.41,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,650000.0,,,,,,,,,,,,,,,,,
kamienica,46.6,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,799000.0,,,,,,,,,,,,,,,,,
