rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_spółdzielnia,czestochowa_wlasnosc_prywatna,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia,krakow_udział,radom_udział
blok_mieszkań,42.67,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,450000.0,,,,,,
blok_mieszkań,43.86,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,,,,
blok_mieszkań,44.15,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,579000.0,,,,,,,
blok_mieszkań,44.51,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,389000.0,,,,,,,
blok_mieszkań,45.06,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,,,,,,,
blok_mieszkań,46.16,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,515000.0,,,,,,,
blok_mieszkań,46.21,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,499000.0,,,,,,,
blok_mieszkań,47.3,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,389999.0,,784500.0,,,,,
blok_mieszkań,47.65,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,445000.0,,,,,,,
blok_mieszkań,47.86,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,480000.0,,,,,,
blok_mieszkań,49.42,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,599999.0,,,,,,,
blok_mieszkań,50.69,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,507000.0,,,,,,,
blok_mieszkań,50.73,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,389900.0,,,,,,,
blok_mieszkań,52.73,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,590000.0,,,,,,
blok_mieszkań,52.92,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,469000.0,,,,,,,
blok_mieszkań,54.2,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,570000.0,,,,,,,
blok_mieszkań,54.39,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,499000.0,,,,,,
blok_mieszkań,54.61,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,489000.0,,,,,,
blok_mieszkań,55.04,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,629000.0,,,,,,,
blok_mieszkań,55.58,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,549000.0,,,,,,
blok_mieszkań,56.6,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,795000.0,,,,
blok_mieszkań,56.6,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,569000.0,,,,679000.0,,,
blok_mieszkań,58.02,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,679000.0,,,,,,,
blok_mieszkań,58.6,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,795000.0,489000.0,,,,,,
blok_mieszkań,60.38,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,720000.0,,,,,,,
blok_mieszkań,61.31,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,650000.0,,,,,,,
blok_mieszkań,61.36,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,599000.0,,,,,,,
blok_mieszkań,62.11,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,730000.0,,,,,,,
blok_mieszkań,62.88,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,490000.0,,,,,,,
blok_mieszkań,63.14,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,649000.0,,,,,,,
blok_mieszkań,63.4,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,479000.0,,799000.0,,,,
blok_mieszkań,63.4,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,699000.0,,,,,,,
blok_mieszkań,63.6,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,559000.0,,850000.0,,,,,
blok_mieszkań,63.6,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,580000.0,619000.0,,,,,,
blok_mieszkań,63.71,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,549000.0,,,,,,,
blok_mieszkań,64.09,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,550000.0,,,,,,
blok_mieszkań,64.1,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,570000.0,,,,,,,
blok_mieszkań,65.17,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,830000.0,,,,,,,
blok_mieszkań,66.05,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,459000.0,,,,,,,
blok_mieszkań,66.2,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,699000.0,,,,,,,
blok_mieszkań,68.9,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,699000.0,,,,,,,
blok_mieszkań,68.94,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,560000.0,,,,,,,
blok_mieszkań,69.01,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,879000.0,,,,,,,
blok_mieszkań,69.91,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,549000.0,,,,,,,
blok_mieszkań,72.3,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,630000.0,,,,,,,
blok_mieszkań,76.19,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,669000.0,,,,,,,
blok_mieszkań,78.45,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,699900.0,,,,,,,
blok_mieszkań,80.35,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,679000.0,,,,,,,
blok_mieszkań,83.98,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,529000.0,,,,,,,
blok_mieszkań,84.15,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,879000.0,,,,,,,
blok_mieszkań,84.53,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,1150000.0,,,,,,,
blok_mieszkań,87.6,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,766000.0,,,,,,,
blok_mieszkań,92.6,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,790000.0,,,,,,
blok_mieszkań,94.4,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,1150000.0,,,,,,,
blok_mieszkań,96.06,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,799000.0,,,,,,,
blok_mieszkań,97.21,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,499000.0,,,,,,,
blok_mieszkań,98.92,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,890000.0,,,,,,,
blok_mieszkań,99.8,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,699000.0,,,,,,,
blok_mieszkań,111.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,995000.0,,2120100.0,,,,,
blok_mieszkań,115.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,640000.0,,2500000.0,,,,,
blok_mieszkań,121.07,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,930000.0,,,,,,,
blok_mieszkań,123.0,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,940000.0,,,2850000.0,,,,
blok_mieszkań,134.69,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,1280000.0,,,,,,,
blok_mieszkań,81.6,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856800.0,,,
blok_mieszkań,26.9,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,830000.0,,,,
blok_mieszkań,35.83,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,644904.0,,,,,
blok_mieszkań,41.5,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,560000.0,,,,,
blok_mieszkań,41.5,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,650000.0,,549447.0,,,
blok_mieszkań,43.74,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,874500.0,,,,,
blok_mieszkań,45.17,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559000.0,,,
blok_mieszkań,45.17,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,730000.0,,,,,
blok_mieszkań,46.54,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650000.0,,,
blok_mieszkań,53.34,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,719000.0,,,,,
blok_mieszkań,58.9,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,820000.0,,,,,
blok_mieszkań,71.8,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020000.0,,,,
blok_mieszkań,77.4,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720000.0,,,
blok_mieszkań,77.4,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350000.0,,,,
blok_mieszkań,84.27,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000.0,,,,,
blok_mieszkań,105.2,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1850000.0,,,,,
blok_mieszkań,25.5,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,560000.0,,,,,
blok_mieszkań,26.1,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,665000.0,,,,,
blok_mieszkań,31.05,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,615000.0,,,,,
blok_mieszkań,31.5,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,570000.0,629000.0,,,,
blok_mieszkań,32.3,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,599499.5,,,,,
blok_mieszkań,33.09,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,599999.0,,,,,
blok_mieszkań,33.5,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,612000.0,,,,,
blok_mieszkań,33.5,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,569500.0,,,,,
blok_mieszkań,33.6,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,668000.0,,,,,
blok_mieszkań,34.14,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,880000.0,,,,,
blok_mieszkań,34.3,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,659000.0,,,,,
blok_mieszkań,35.16,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,620000.0,620000.0,,,,
blok_mieszkań,35.4,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,690000.0,,,,
blok_mieszkań,36.2,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,597000.0,,,,,
blok_mieszkań,36.2,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,517000.0,,,,,
blok_mieszkań,36.3,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,725000.0,,,,
blok_mieszkań,36.4,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,630000.0,,,,,
blok_mieszkań,36.4,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,929000.0,,,,,
blok_mieszkań,36.71,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,659999.0,,,,,
blok_mieszkań,36.72,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,720000.0,,,,,
blok_mieszkań,37.41,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,700000.0,,,,,
blok_mieszkań,39.72,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,685000.0,,,,,
blok_mieszkań,40.07,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,670000.0,,,,
blok_mieszkań,40.1,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,520000.0,,,,,
blok_mieszkań,40.1,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,870000.0,,,,,
blok_mieszkań,41.4,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,635000.0,,,,
blok_mieszkań,41.6,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,636000.0,,,,
blok_mieszkań,41.61,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,650000.0,,,,,
blok_mieszkań,41.7,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,660000.0,,,550000.0,,
blok_mieszkań,42.14,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,749000.0,,,,,
blok_mieszkań,42.37,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,745000.0,,,,,
blok_mieszkań,43.04,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,899000.0,,,,
blok_mieszkań,43.21,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,789000.0,,,,,
blok_mieszkań,43.87,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,710000.0,,,,,
blok_mieszkań,44.37,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,969000.0,,,,,
blok_mieszkań,44.65,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,870000.0,,,,
blok_mieszkań,45.02,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,850500.0,,,,,
blok_mieszkań,45.19,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1019000.0,,,,,
blok_mieszkań,45.62,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,769000.0,,,,,
blok_mieszkań,45.68,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,849000.0,,,,,
blok_mieszkań,46.3,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,565000.0,,495000.0,,
blok_mieszkań,46.45,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,998000.0,,,,,
blok_mieszkań,46.66,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,899000.0,,,,,
blok_mieszkań,46.99,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,773000.0,,,,,
blok_mieszkań,47.16,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1007000.0,,,,,
blok_mieszkań,47.73,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,765000.0,,,,,
blok_mieszkań,48.23,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1060000.0,,,,,
blok_mieszkań,48.35,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,846125.0,,,,,
blok_mieszkań,48.56,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,745000.0,,,,
blok_mieszkań,49.33,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000.0,,,,
blok_mieszkań,50.12,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,995000.0,,,,,
blok_mieszkań,50.23,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,785000.0,,,,,
blok_mieszkań,50.7,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,,,
blok_mieszkań,50.7,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,839000.0,,,,,
blok_mieszkań,51.13,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,885000.0,,,,,
blok_mieszkań,51.15,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,879780.0,,,,,
blok_mieszkań,51.25,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,758500.0,,,,,
blok_mieszkań,51.61,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,720000.0,,,,,
blok_mieszkań,51.61,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,
blok_mieszkań,51.67,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,849000.0,,,,,
blok_mieszkań,52.04,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1150000.0,,,,,
blok_mieszkań,53.31,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,772995.0,,,,,
blok_mieszkań,53.48,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1064252.0,,,,,
blok_mieszkań,53.54,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1330000.0,,,,,
blok_mieszkań,54.4,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577600.0,,,,
blok_mieszkań,54.9,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,774500.0,,,,,
blok_mieszkań,55.1,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,790000.0,679000.0,,,,
blok_mieszkań,55.42,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,850000.0,,,,,
blok_mieszkań,55.64,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,988000.0,,,,,
blok_mieszkań,56.89,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,785000.0,,,,
blok_mieszkań,57.01,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,714000.0,,,,,
blok_mieszkań,57.05,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,798000.0,,,,,
blok_mieszkań,57.12,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1020000.0,,,,,
blok_mieszkań,57.4,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,658000.0,,,,
blok_mieszkań,57.48,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,715000.0,,,,,
blok_mieszkań,58.3,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,705000.0,,,,,
blok_mieszkań,58.61,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,889000.0,,,,,
blok_mieszkań,59.41,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,840000.0,,,,,
blok_mieszkań,59.58,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,880000.0,,,,,
blok_mieszkań,59.64,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,695000.0,,,,
blok_mieszkań,59.65,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,810000.0,,,,,
blok_mieszkań,59.69,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,810000.0,,,,,
blok_mieszkań,59.7,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,835000.0,,,,
blok_mieszkań,59.78,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.0,,,,,
blok_mieszkań,59.91,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1020000.0,,,,,
blok_mieszkań,60.17,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1155000.0,,,,,
blok_mieszkań,60.48,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.0,,,,
blok_mieszkań,60.54,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1040000.0,,,,,
blok_mieszkań,60.73,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,790000.0,,,,
blok_mieszkań,61.45,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1240000.0,,,,,
blok_mieszkań,61.75,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1020000.0,,,,,
blok_mieszkań,63.24,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,999000.0,,,,
blok_mieszkań,63.35,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,980000.0,,,,
blok_mieszkań,64.06,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,933000.0,,,,,
blok_mieszkań,65.06,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1141500.0,,,,,
blok_mieszkań,65.8,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,799000.0,,,,,
blok_mieszkań,66.1,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1120000.0,,,,,
blok_mieszkań,66.33,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120000.0,,,,
blok_mieszkań,66.61,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1119000.0,,,,,
blok_mieszkań,66.9,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,838000.0,,,,,
blok_mieszkań,66.92,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,958000.0,,,,,
blok_mieszkań,67.03,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,990000.0,,,,,
blok_mieszkań,67.05,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,850000.0,,,,,
blok_mieszkań,67.07,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000.0,,,,,
blok_mieszkań,67.2,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,870000.0,,,,,
blok_mieszkań,67.28,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,870000.0,,,,,
blok_mieszkań,67.38,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,899000.0,,,,
blok_mieszkań,67.76,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1145000.0,,,,,
blok_mieszkań,67.79,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1045000.0,,,,,
blok_mieszkań,68.18,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1225000.0,,,,,
blok_mieszkań,68.68,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,890000.0,,,,,
blok_mieszkań,69.9,nizki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685000.0,,
blok_mieszkań,69.9,wysoki_poziom_jakosci,marzec_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1120000.0,,,,,
