rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_wlasnosc_prywatna,czestochowa_spółdzielnia,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,krakow_udział,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,radom_udział,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
blok_mieszkań,43.64,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,569000.0,,,,,,,,,,,,
blok_mieszkań,44.24,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,549000.0,,,,,,,,,,,
blok_mieszkań,44.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489000.0
blok_mieszkań,44.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,599000.0,,,,,,,,,,,,
blok_mieszkań,46.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,549000.0,,,,,,,,,,,
blok_mieszkań,48.1,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,410000.0,,,,,,,,,,,,
blok_mieszkań,48.1,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590000.0,,
blok_mieszkań,50.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,615000.0,,,,,,,,,,,,
blok_mieszkań,51.1,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,635000.0,,,,,,,,,549000.0,,,
blok_mieszkań,51.73,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,629000.0,,,,,,,,,,,,
blok_mieszkań,58.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,455000.0,,,,,,,,,,,
blok_mieszkań,61.69,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,648000.0,,,,,,,,,,,,
blok_mieszkań,63.6,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,598000.0,,,,,,580000.0,,,,,
blok_mieszkań,63.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,795000.0,,,,,,,,,,,,
blok_mieszkań,64.52,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,599000.0,,,,,,,,,,,,
blok_mieszkań,64.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,614999.0,,,,,,,,,,,
blok_mieszkań,73.6,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,557000.0,,,,,,,,,,,
blok_mieszkań,84.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,850000.0,,,,,,,,,,,,
blok_mieszkań,91.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868000.0,,
blok_mieszkań,91.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,678000.0,,,,,,,,,,,,
blok_mieszkań,92.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,1145000.0,,,,,,,,,,,,
blok_mieszkań,93.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,829000.0,,,,,,,,,,,,
blok_mieszkań,114.3,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,788670.0,,,,,,,,,,,,
blok_mieszkań,49.6,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,280000.0,,,,,,,,
blok_mieszkań,50.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589000.0,,
blok_mieszkań,115.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0,799000.0,,,,
blok_mieszkań,25.8,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,194999.0,,,,,,,,,
blok_mieszkań,28.8,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,175000.0,,,,,,,,,
blok_mieszkań,29.21,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,209000.0,,,,,,,,,,
blok_mieszkań,29.75,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,220000.0,,,,,,,,,
blok_mieszkań,33.14,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,259000.0,,,,,,,,,,
blok_mieszkań,34.13,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,249000.0,,,,,,,,,,
blok_mieszkań,35.12,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,249000.0,,,,,,,,,,
blok_mieszkań,35.18,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,259000.0,,,,,,,,,,
blok_mieszkań,38.33,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,219000.0,,,,,,,,,,
blok_mieszkań,39.14,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,215000.0,,,,,,,,,,
blok_mieszkań,39.6,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,273240.0,,,,,,,,,,
blok_mieszkań,41.7,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,285000.0,,,,,,,,,,
blok_mieszkań,41.92,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,275000.0,,,,,,,,,,
blok_mieszkań,42.24,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,295680.0,,,,,,,,,,
blok_mieszkań,42.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,249000.0,,,,,,,,,
blok_mieszkań,42.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683500.0,,,
blok_mieszkań,42.43,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,259000.0,,,,,,,,,,
blok_mieszkań,44.93,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,230000.0,,,,,,,,,,
blok_mieszkań,45.94,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,285000.0,,,,,,,,,,
blok_mieszkań,46.7,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,285000.0,,,,,,,,,,
blok_mieszkań,46.7,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,320000.0,,,,,,,,,,
blok_mieszkań,47.09,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,359000.0,,,,549000.0,,,,,
blok_mieszkań,47.13,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,279000.0,,,,,,,,,,
blok_mieszkań,47.13,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835000.0,,,
blok_mieszkań,47.23,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,369000.0,,,,,,,,,,
blok_mieszkań,47.47,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,315000.0,,,,,,,,,
blok_mieszkań,47.79,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,315000.0,,,,,,,,,
blok_mieszkań,47.79,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,315000.0,,,,,,,,,,
blok_mieszkań,47.82,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,,,,,,,
blok_mieszkań,48.55,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,389000.0,,,,,,,,,,
blok_mieszkań,48.57,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,229000.0,,,,,,,,,,
blok_mieszkań,49.43,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,325000.0,,,,,,,,,,
blok_mieszkań,50.85,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,295000.0,,,,,,,,,,
blok_mieszkań,51.16,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,420000.0,,,,,,,,,,
blok_mieszkań,51.26,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,280000.0,,,,,,,,,,
blok_mieszkań,51.9,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,,,,,,,
blok_mieszkań,52.31,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,320000.0,,,,,,,,,,
blok_mieszkań,52.31,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,319900.0,,,,,,,,,,
blok_mieszkań,53.52,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,284999.0,,,,,,,,,,
blok_mieszkań,53.72,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,441000.0,,,,,,,,,
blok_mieszkań,53.84,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,469900.0,,,,,,,,,,
blok_mieszkań,53.87,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,339000.0,,,,,,,,,
blok_mieszkań,53.89,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,400000.0,,,,,,,,,,
blok_mieszkań,55.32,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,309000.0,,,,,,,,,,
blok_mieszkań,55.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915000.0,680000.0,,
blok_mieszkań,55.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,419000.0,,,,,,,,,,
blok_mieszkań,56.21,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,420000.0,,,,,,,899300.0,,,
blok_mieszkań,56.53,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,360000.0,,,,,,,,,,
blok_mieszkań,57.14,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,549000.0,,,,,,,,,,
blok_mieszkań,58.28,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,335000.0,,,,,,,,,,
blok_mieszkań,58.69,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,299000.0,,,,,,,,,,
blok_mieszkań,58.7,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,390000.0,,,,,,,,,,
blok_mieszkań,58.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,329000.0,,,,,,,,,,
blok_mieszkań,59.3,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,320000.0,,,,,,,,,,
blok_mieszkań,59.32,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,,,,,,,
blok_mieszkań,59.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,419000.0,369000.0,,,,,,796000.0,,,
blok_mieszkań,59.9,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,280000.0,,,,,,,,,,
blok_mieszkań,60.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599000.0,,,
blok_mieszkań,60.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,360000.0,,,,,,,,,,
blok_mieszkań,60.71,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,395000.0,,,,,,,,,
blok_mieszkań,62.8,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,375000.0,,,,,,,,,,
blok_mieszkań,62.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720000.0,
blok_mieszkań,63.68,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,339900.0,,,,,,,,,,
blok_mieszkań,63.73,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,339999.0,,,,,,,,,,
blok_mieszkań,64.14,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,370000.0,,,,549000.0,,,,,
blok_mieszkań,64.42,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,409000.0,,,,,,,,,,
blok_mieszkań,64.6,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,415000.0,,,,,,,780000.0,,,
blok_mieszkań,64.6,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,435000.0,,,,,,,,,,
blok_mieszkań,64.98,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,430000.0,,,,,,,,,
blok_mieszkań,65.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,327000.0,,,,,,,655000.0,,,
blok_mieszkań,67.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,,,,,,,
blok_mieszkań,68.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,369000.0,,,,,,,,,
blok_mieszkań,69.49,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,629000.0,,,,,,,,,,
blok_mieszkań,72.3,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,429900.0,,,,,,,,,,
blok_mieszkań,82.22,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,430000.0,,,,,,,,,,
blok_mieszkań,83.08,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,450000.0,,,,,,,,,,
blok_mieszkań,92.39,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,475000.0,,,,,,,,,,
blok_mieszkań,54.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,530000.0,,,650000.0,,
blok_mieszkań,32.09,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,310000.0,,,,,,
blok_mieszkań,34.29,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,365000.0,,,,,,,
blok_mieszkań,35.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,409000.0,,,,,,,
blok_mieszkań,35.85,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,425000.0,,,,,,,
blok_mieszkań,35.85,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,435000.0,,,,,,,
blok_mieszkań,36.19,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,379000.0,,,,,,,
blok_mieszkań,37.23,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,400000.0,,,,,,,
blok_mieszkań,39.27,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,385000.0,,,,,,,
blok_mieszkań,45.29,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,510000.0,,,,,,,
blok_mieszkań,46.35,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,439000.0,,,,,,,
blok_mieszkań,49.53,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,559000.0,,,,,,,
blok_mieszkań,49.67,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,590000.0,,,,,,,
blok_mieszkań,50.3,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,430000.0,,,,,,,
blok_mieszkań,52.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,555000.0,,,,,,,
blok_mieszkań,52.99,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,630000.0,,,,,,,
blok_mieszkań,56.2,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,549000.0,,,,840000.0,,
blok_mieszkań,58.2,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,435000.0,,,,,,,
blok_mieszkań,58.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,450000.0,467500.0,,,,,,
blok_mieszkań,58.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,514997.0,,,,,,
blok_mieszkań,60.88,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,650000.0,,,,,,,
blok_mieszkań,61.79,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,599000.0,,,,,,,
blok_mieszkań,61.85,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,459000.0,,,,,,
blok_mieszkań,63.17,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,649000.0,,,,,,,
blok_mieszkań,63.54,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650000.0,
blok_mieszkań,63.54,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,580000.0,,,,,,,
blok_mieszkań,63.96,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,620000.0,,,,,,
blok_mieszkań,64.87,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,589000.0,,,,,,,
blok_mieszkań,65.3,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,499000.0,,,,,,,
blok_mieszkań,68.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,640000.0,,,,,,,
blok_mieszkań,73.7,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,515000.0,,,,,,
blok_mieszkań,76.33,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,549000.0,,,,,,,
blok_mieszkań,78.8,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990000.0,,,
blok_mieszkań,78.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,659000.0,,,,,,,
blok_mieszkań,27.12,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,279000.0,,,,,
blok_mieszkań,28.13,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,319500.0,,,,,
blok_mieszkań,29.18,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,362000.0,,,,,
blok_mieszkań,30.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,289000.0,,,,
blok_mieszkań,32.3,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,255000.0,,,,,370000.0
blok_mieszkań,32.54,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,369000.0,,,,,
blok_mieszkań,34.68,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,385000.0,,,,,
blok_mieszkań,36.67,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,311000.0,,,,,
blok_mieszkań,36.74,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,
blok_mieszkań,37.94,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,339000.0,,,,,
blok_mieszkań,38.14,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,419000.0,,,,,
blok_mieszkań,40.68,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,439000.0,,,,,
blok_mieszkań,42.74,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,335000.0,,,,,
blok_mieszkań,42.98,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,377000.0,,,,,
blok_mieszkań,43.96,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,499000.0,,,,,
blok_mieszkań,44.08,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,220000.0,,,,,
blok_mieszkań,44.51,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,389000.0,,,,,
blok_mieszkań,45.66,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,449000.0,,,,,
blok_mieszkań,46.24,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,531000.0,,,,554000.0,
blok_mieszkań,46.82,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,444500.0,,,,,
blok_mieszkań,47.08,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,415000.0,,,,,
blok_mieszkań,47.17,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,,
blok_mieszkań,47.65,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,390000.0,,,,
blok_mieszkań,47.86,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,429000.0,,,,
blok_mieszkań,48.67,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,584000.0,,,,,
blok_mieszkań,49.38,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,397000.0,,,,,
blok_mieszkań,50.41,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,399000.0,,,,,
blok_mieszkań,50.7,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,365000.0,,,,
blok_mieszkań,51.66,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,499000.0,,,,,
blok_mieszkań,51.79,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,630000.0,,,,,
blok_mieszkań,54.26,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,616000.0,,,,,
blok_mieszkań,54.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000.0,,815000.0,,
blok_mieszkań,55.04,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,670000.0,,,,,
blok_mieszkań,56.58,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,580000.0,,,,,
blok_mieszkań,58.46,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0,,,,,
blok_mieszkań,58.82,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,390000.0,,,,,
blok_mieszkań,61.31,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,650000.0,,,,,
blok_mieszkań,63.14,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,649000.0,,,,,
blok_mieszkań,63.92,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,679000.0,,,,,
blok_mieszkań,64.65,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,585000.0,,,,
blok_mieszkań,66.05,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,481000.0,,,,,
blok_mieszkań,67.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,455000.0,,,980000.0,770000.0,
blok_mieszkań,68.87,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,,
blok_mieszkań,70.47,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,539000.0,,,,,
blok_mieszkań,75.77,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,550000.0,,,,,
blok_mieszkań,76.19,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,669000.0,,,,,
blok_mieszkań,76.37,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,820000.0,,,,,
blok_mieszkań,76.64,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,702500.0,,,,,
blok_mieszkań,77.89,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,560000.0,,,,,
blok_mieszkań,77.93,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,799000.0,,,,1090000.0,
blok_mieszkań,78.32,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,909000.0,,,,,
blok_mieszkań,79.59,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,839000.0,,,,,
blok_mieszkań,79.82,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,820000.0,,,,,
blok_mieszkań,80.35,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,739000.0,,,,,
blok_mieszkań,82.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,659000.0,,,,
