rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_wlasnosc_prywatna,czestochowa_spółdzielnia,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
blok_mieszkań,39.01,nizki_poziom_jakosci,kwiecien_2024,,,336000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,39.19,nizki_poziom_jakosci,kwiecien_2024,,,245000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,39.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000.0,,
blok_mieszkań,39.5,wysoki_poziom_jakosci,kwiecien_2024,,,375000.0,,,,,,,,,,719000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,42.42,nizki_poziom_jakosci,kwiecien_2024,,,325000.0,,,,,,,,,,,,,319000.0,,,,,,,,,,,,,,
blok_mieszkań,42.5,nizki_poziom_jakosci,kwiecien_2024,,,317000.0,,,,,,,,,,545000.0,,365000.0,,,,,,,,,,,,738000.0,654500.0,,
blok_mieszkań,43.52,wysoki_poziom_jakosci,kwiecien_2024,,,449000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,44.0,nizki_poziom_jakosci,kwiecien_2024,,,299000.0,,,,669000.0,,,,342495.0,,609000.0,,,,,,,429000.0,,,430000.0,,,,650000.0,644000.0,,
blok_mieszkań,44.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,599000.0,,,,,,699000.0,,,,,,,,,,530000.0,,,,779000.0,820000.0,,
blok_mieszkań,46.0,nizki_poziom_jakosci,kwiecien_2024,,,320000.0,,289000.0,,,,,459000.0,,,567500.0,,370000.0,330000.0,,382500.0,,450000.0,274500.0,,,,,,662000.0,681250.0,625000.0,
blok_mieszkań,46.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,595000.0,,,,,498400.0,,,457000.0,449000.0,,458500.0,573500.0,,299000.0,,,,,,774000.0,997500.0,693000.0,
blok_mieszkań,46.54,nizki_poziom_jakosci,kwiecien_2024,,,315000.0,,,,,,,,,,,,,,,,,,,,,,,,1360000.0,,650000.0,
blok_mieszkań,46.79,nizki_poziom_jakosci,kwiecien_2024,,,349000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,46.94,wysoki_poziom_jakosci,kwiecien_2024,,,265000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,47.0,nizki_poziom_jakosci,kwiecien_2024,,,298250.0,,249000.0,270000.0,470000.0,,,,,,719333.3333333334,,339000.0,329500.0,,,,480000.0,,,449000.0,,,,803000.0,663250.0,,
blok_mieszkań,47.0,wysoki_poziom_jakosci,kwiecien_2024,,,,417500.0,,,599000.0,,,,,,799000.0,,,,,,650000.0,519000.0,,,,,,,,,599000.0,
blok_mieszkań,47.1,nizki_poziom_jakosci,kwiecien_2024,,,299000.0,,,,,,,,,,,,,,,,,470000.0,,,,,,,,,,
blok_mieszkań,47.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599999.0,
blok_mieszkań,47.2,nizki_poziom_jakosci,kwiecien_2024,,,320000.0,,,,,,,,,,777000.0,,,,,,,509500.0,,,,,,,,802000.0,660800.0,
blok_mieszkań,47.2,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,499000.0,,,,,,,,579000.0,469999.0,,,569000.0,
blok_mieszkań,47.5,nizki_poziom_jakosci,kwiecien_2024,,,340000.0,,,,,,,,385000.0,,,799000.0,,,,,,,,,,,,,,585000.0,,
blok_mieszkań,47.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,657000.0,,,,,635000.0,,,,,,,,,,,,515000.0,,1030000.0,,599000.0,
blok_mieszkań,47.6,nizki_poziom_jakosci,kwiecien_2024,,,319000.0,327000.0,,,,,,,,,,571200.0,,,,,,,,,,,,,,,,
blok_mieszkań,47.6,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,598000.0,,,,,,,
blok_mieszkań,47.64,nizki_poziom_jakosci,kwiecien_2024,,,329000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,47.64,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,730000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,49.77,wysoki_poziom_jakosci,kwiecien_2024,,,399000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,49.81,nizki_poziom_jakosci,kwiecien_2024,,,284900.0,,,,,,,,,,639000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,49.81,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,899000.0,,,
blok_mieszkań,50.0,nizki_poziom_jakosci,kwiecien_2024,,,,,355000.0,,,470000.0,,,,,995000.0,690000.0,350000.0,,,,,,,,449000.0,450000.0,,,772333.3333333334,,567500.0,
blok_mieszkań,50.0,wysoki_poziom_jakosci,kwiecien_2024,,,465000.0,,360000.0,,599000.0,,,,,,822499.8333333334,,519000.0,,498000.0,,,590000.0,,,590000.0,515000.0,,,700000.0,,719000.0,
blok_mieszkań,50.67,nizki_poziom_jakosci,kwiecien_2024,,,339900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,51.0,nizki_poziom_jakosci,kwiecien_2024,,,389500.0,,,,,,,,335000.0,,769000.0,,399500.0,408949.0,,399000.0,,,,,,,384000.0,,699000.0,,,
blok_mieszkań,51.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,798499.8,,435000.0,424900.0,,,,,509000.0,509000.0,,,514333.3333333333,485000.0,663000.0,,625000.0,
blok_mieszkań,52.27,wysoki_poziom_jakosci,kwiecien_2024,,,450000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.65,wysoki_poziom_jakosci,kwiecien_2024,,,395000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.97,wysoki_poziom_jakosci,kwiecien_2024,,,409000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,53.0,nizki_poziom_jakosci,kwiecien_2024,,,371750.0,,287000.0,,,,,,,,699000.0,,378750.0,412500.0,,,449000.0,,,,,,,,788000.0,730000.0,649000.0,535000.0
blok_mieszkań,53.0,wysoki_poziom_jakosci,kwiecien_2024,,,515000.0,,,,849500.0,,,,,,811249.75,,460000.0,,580000.0,,,589000.0,,,,,464500.0,,980000.0,,640000.0,
blok_mieszkań,53.1,nizki_poziom_jakosci,kwiecien_2024,,,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,53.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,970000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,54.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,699500.0,720000.0,415000.0,,499000.0,,,,,,,,,,857333.3333333334,975000.0,,540000.0
blok_mieszkań,54.0,wysoki_poziom_jakosci,kwiecien_2024,,,540000.0,,,,979000.0,769000.0,,,,,,790000.0,365000.0,,,,,,,,,,749000.0,,769500.0,,790333.3333333334,
blok_mieszkań,54.6,nizki_poziom_jakosci,kwiecien_2024,,,,395000.0,,,,,,,,,,,,,,,,,,339000.0,,,,,,,,
blok_mieszkań,55.2,nizki_poziom_jakosci,kwiecien_2024,,,429000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,56.44,nizki_poziom_jakosci,kwiecien_2024,,,379000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,56.79,wysoki_poziom_jakosci,kwiecien_2024,,,519000.0,,,,,,,,,,,,,,768672.0,,,,,,,,,,,,,
blok_mieszkań,58.15,wysoki_poziom_jakosci,kwiecien_2024,,,455000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,59.26,wysoki_poziom_jakosci,kwiecien_2024,,,618000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,60.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,780000.0,,520000.0,,,405000.0,,,390000.0,430000.0,528000.0,,,,,,,,489000.0,,959000.0,795000.0,609000.0,
blok_mieszkań,60.0,wysoki_poziom_jakosci,kwiecien_2024,,,289000.0,,,,,,,,,,969000.0,750000.0,,,640000.0,,659000.0,,,,,,549000.0,,1229666.6666666667,,750000.0,715500.0
blok_mieszkań,60.3,wysoki_poziom_jakosci,kwiecien_2024,,,650000.0,,,,,,,,,,,,,,,,850000.0,,,,,,,,,,,
blok_mieszkań,61.5,wysoki_poziom_jakosci,kwiecien_2024,,,480000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,62.7,wysoki_poziom_jakosci,kwiecien_2024,,,529000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,63.0,nizki_poziom_jakosci,kwiecien_2024,,,450000.0,,,,,,,,485000.0,,824000.0,,429685.0,512000.0,,,589000.0,,324000.0,,,,,,865000.0,799000.0,587000.0,599000.0
blok_mieszkań,63.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,560000.0,660000.0,,1102500.0,,850000.0,
blok_mieszkań,63.82,wysoki_poziom_jakosci,kwiecien_2024,,,750000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,67.66,nizki_poziom_jakosci,kwiecien_2024,,,465000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,73.0,nizki_poziom_jakosci,kwiecien_2024,,,,469000.0,,450000.0,,,,,449990.0,,,,,,,,,,,,,,,,,,807850.0,
blok_mieszkań,73.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,599000.0,,,,497000.0,,,,,,1200000.0,1200000.0,1079000.0,
blok_mieszkań,73.9,nizki_poziom_jakosci,kwiecien_2024,,,499500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,81.68,wysoki_poziom_jakosci,kwiecien_2024,,,690000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,85.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1037000.0,,,
blok_mieszkań,85.0,wysoki_poziom_jakosci,kwiecien_2024,,,680000.0,,,,,,,,,,,,,,,,,,,,,,,,1683000.0,,,
blok_mieszkań,87.0,nizki_poziom_jakosci,kwiecien_2024,,,650000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,87.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,1035000.0,,1130000.0,,,954000.0
blok_mieszkań,94.0,wysoki_poziom_jakosci,kwiecien_2024,,,635000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1220000.0,
blok_mieszkań,104.62,wysoki_poziom_jakosci,kwiecien_2024,,,850000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,35.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,639000.0,,,,,,,,,,,,,,699000.0,,,
blok_mieszkań,37.3,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,490000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,37.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,430000.0,,,,,,,,399000.0,,,,
blok_mieszkań,37.9,nizki_poziom_jakosci,kwiecien_2024,,,,,220000.0,,,,,,300000.0,,,,,,,,,,,,,,,,,,,
blok_mieszkań,37.9,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,339000.0,,754210.0,,,,,,,,,,,,,,,,,
blok_mieszkań,39.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,491000.0,,,,339000.0,390666.6666666667,,,,,,,,,740000.0,740000.0,,
blok_mieszkań,39.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,580000.0,,315000.0,,,,,,,,,,569000.0,,,784966.6666666666,,
blok_mieszkań,39.4,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,679900.0,,
blok_mieszkań,40.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,350000.0,,622666.6666666666,494000.0,298000.0,,,,,,,,,,,,660000.0,712500.0,,500000.0
blok_mieszkań,40.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,529000.0,,,,,,641500.0,690000.0,,,,,,390000.0,,270000.0,,,569000.0,,589000.0,,565666.6666666666,
blok_mieszkań,41.41,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,595000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,52.0,nizki_poziom_jakosci,kwiecien_2024,,,,,322000.0,,,,,,330000.0,,667000.0,,,435000.0,,,,,,,,,,,728250.0,,,
blok_mieszkań,52.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,647000.0,,,701000.0,,,,623000.0,,,,,,,,,,,,,
blok_mieszkań,57.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,365000.0,,1100000.0,850000.0,419333.3333333333,408333.3333333333,498000.0,568000.0,,,,,,,,,968900.0,837500.0,633750.0,
blok_mieszkań,57.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,741000.0,,,,781750.0,,439000.0,,495000.0,,,,,,,,,419000.0,952500.0,1000000.0,,
blok_mieszkań,75.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,630000.0,1385000.0,,,,629000.0,,,,,,,,,,940000.0,,,
blok_mieszkań,75.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1235000.0,,799000.0,
blok_mieszkań,95.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,1350000.0,,,,,,,,,,,
blok_mieszkań,96.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,2750000.0,,,,,,,,,,,,650000.0,,,,,
blok_mieszkań,114.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,1200000.0,,,,,
blok_mieszkań,81.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1070000.0,,,
blok_mieszkań,81.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,1840000.0,,,
blok_mieszkań,30.7,nizki_poziom_jakosci,kwiecien_2024,,,,,195000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,31.1,nizki_poziom_jakosci,kwiecien_2024,,,,,190000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,33.0,nizki_poziom_jakosci,kwiecien_2024,,,,,219000.0,,,,,,,,,,,,,,,,,,,,,330000.0,,,,
blok_mieszkań,33.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,635000.0,,320000.0,290000.0,,,,,,,,,,,,,521000.0,475000.0
blok_mieszkań,34.1,nizki_poziom_jakosci,kwiecien_2024,,,,,287000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,37.91,nizki_poziom_jakosci,kwiecien_2024,,,,,,239000.0,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,38.5,nizki_poziom_jakosci,kwiecien_2024,,,,,295000.0,,,,,,,,,,,,,,,,,,,,,,,599000.0,,
blok_mieszkań,38.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,679500.0,,,
blok_mieszkań,40.1,nizki_poziom_jakosci,kwiecien_2024,,,,,275000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,40.1,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,559000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,40.6,nizki_poziom_jakosci,kwiecien_2024,,,,,260000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,41.0,nizki_poziom_jakosci,kwiecien_2024,,,,,275000.0,,,,,,299000.0,,576000.0,567000.0,,,,,,,,,,,,,785000.0,,,
blok_mieszkań,41.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,548000.0,,,,,,754950.0,,,,,,,,,,,,,,652190.0,,,
blok_mieszkań,43.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,330000.0,,,,,310000.0,,699000.0,,345000.0,350000.0,,,,,,,,,,420000.0,630000.0,,,
blok_mieszkań,43.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,751250.0,,,339000.0,,,,,,,,,466500.0,,1290000.0,750000.0,,
blok_mieszkań,44.5,nizki_poziom_jakosci,kwiecien_2024,,,,,264450.0,,,,,,,,,,359000.0,355000.0,,,399000.0,,,,,,,,589000.0,,,
blok_mieszkań,44.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,395000.0,,,,,,,,,,584450.0,,,
blok_mieszkań,45.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,355000.0,,,,,,,598000.0,,327000.0,339000.0,,,,499000.0,,,,,,,,,,
blok_mieszkań,45.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,735000.0,,,,,,,,,,,,,549000.0,570000.0,,,
blok_mieszkań,45.8,nizki_poziom_jakosci,kwiecien_2024,,,,,,240000.0,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,45.8,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,469000.0,,,,,,,,439000.0,,,,,,,,,,,,,
blok_mieszkań,49.0,nizki_poziom_jakosci,kwiecien_2024,,,,,259000.0,229000.0,570000.0,,,,355000.0,364000.0,791666.6666666666,,413500.0,,,,429000.0,499000.0,,,,,,,749450.0,,,
blok_mieszkań,49.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,480000.0,,700000.0,,,,522666.6666666667,,,,,,,,,,,,620000.0,650000.0
blok_mieszkań,51.5,nizki_poziom_jakosci,kwiecien_2024,,,,,329000.0,,,,,,,,,875000.0,,,,,,,,,,,,,,720000.0,,
blok_mieszkań,51.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,795000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,52.4,nizki_poziom_jakosci,kwiecien_2024,,,,,,288000.0,,,,,,,,,,,,,,,,,,,,,1210000.0,,,
blok_mieszkań,54.7,nizki_poziom_jakosci,kwiecien_2024,,,,,,325000.0,,,,,,,,,,,,,,,,,,,,,,760000.0,,
blok_mieszkań,54.7,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,540000.0,,,,,,,,,,,,
blok_mieszkań,64.0,nizki_poziom_jakosci,kwiecien_2024,,,,,489000.0,,,,,,,410000.0,849500.0,699000.0,499000.0,,523500.0,,,527000.0,,,,,,,942000.0,856000.0,,
blok_mieszkań,64.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,1299000.0,649000.0,,,,,,1075000.0,,,599000.0,,767936.0,,,385000.0,,,,690000.0,890000.0,,780000.0,
blok_mieszkań,64.4,nizki_poziom_jakosci,kwiecien_2024,,,,,409000.0,,,,,,,,,,,,498000.0,,,,,,,,,,,,,
blok_mieszkań,65.3,nizki_poziom_jakosci,kwiecien_2024,,,,,,480000.0,,,,,,,,,,,575000.0,,,,,,,,,,,880000.0,,
blok_mieszkań,65.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,730000.0,,,,,,,,,,,
blok_mieszkań,71.2,nizki_poziom_jakosci,kwiecien_2024,,,,,477000.0,,,,,,,,799000.0,,598000.0,,,,,,,,,,,,,,,
blok_mieszkań,73.6,wysoki_poziom_jakosci,kwiecien_2024,,,,,,450000.0,,,,,,,,,,,,,,665000.0,,,,,,,1175000.0,,,
blok_mieszkań,84.85,nizki_poziom_jakosci,kwiecien_2024,,,,,,529000.0,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,74.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,599000.0,589000.0,,,,,630000.0,,,,,,,
blok_mieszkań,74.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,780000.0,,,,,,,,,559000.0,1270000.0,,,
blok_mieszkań,48.3,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,646500.0,,,,,,,,,,,,,,720000.0,,,
blok_mieszkań,48.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,648000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,59.6,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,599000.0,,,,
blok_mieszkań,62.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,430000.0,779600.0,757000.0,420000.0,499000.0,492666.6666666667,,,,,,,,,,,768000.0,,748000.0
blok_mieszkań,62.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,799000.0,,,,579000.0,,1255000.0,,,,,619000.0,,,,,,,,,1399000.0,,849000.0,
blok_mieszkań,65.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,439000.0,,959000.0,830000.0,599000.0,,,,,,399000.0,,,,,,899000.0,882666.6666666666,,680000.0
blok_mieszkań,65.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,854000.0,,745000.0,,,,872499.75,,580000.0,714000.0,845000.0,,799900.0,,,,,,,,1380000.0,,1062000.0,
blok_mieszkań,67.1,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,380000.0,,,,,,,,
blok_mieszkań,67.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,599000.0,,,,,,,,,,,,,
blok_mieszkań,67.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,860000.0,,,,,,,,,,,,,,1144500.0,,,
blok_mieszkań,76.0,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,510000.0,,,,,,,,,,1250000.0,,790000.0,
blok_mieszkań,76.0,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,995000.0,,849000.0,,,,,,,,,1129500.0,747500.0,
blok_mieszkań,25.6,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,535000.0,,
blok_mieszkań,25.6,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,435000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,30.19,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,499000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,39.35,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,599000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,40.19,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,629000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,40.83,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,529000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,41.08,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,549000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,41.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,639000.0,,,,,,,,,,,,,,,,,,,,640000.0,,,
blok_mieszkań,42.07,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,510000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,42.2,nizki_poziom_jakosci,kwiecien_2024,,,,,,,425000.0,,,,,,,,,,,,,,,,,,,,689999.0,,,
blok_mieszkań,42.39,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,339000.0,,,,,,,,,,,,,,,
blok_mieszkań,42.39,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,599000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,42.59,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,799000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,42.6,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,599000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,43.91,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,589000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,44.33,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,659000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,46.3,nizki_poziom_jakosci,kwiecien_2024,,,,,,,479900.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,46.3,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,689000.0,,
blok_mieszkań,47.96,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,737000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,48.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,648000.0,,,,,,,,,,,,,,699000.0,,,
blok_mieszkań,48.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,999000.0,,,,,,,,,,439000.0,,,,,,,,,,,,737200.0,
blok_mieszkań,49.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,499000.0,,,,,,,,,,
blok_mieszkań,49.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,620000.0,,,,,,,,,,,,,,,,,,,,,,550000.0,
blok_mieszkań,50.4,nizki_poziom_jakosci,kwiecien_2024,,,,,,,619000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,50.46,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,699000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,50.5,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,669000.0,,,,,,,,,,,,,,,,,,,1020100.0,,,
blok_mieszkań,50.5,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,790000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,51.56,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,639000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.2,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,579000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.68,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,890000.0,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,53.4,nizki_poziom_jakosci,kwiecien_2024,,,,,,,,599000.0,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,53.4,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649000.0
blok_mieszkań,53.82,wysoki_poziom_jakosci,kwiecien_2024,,,,,,,797000.0,,,,,,,,,,,,,,,,,,,,,,,
