miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,kamienica,54.12,3.0,1940.0,wlasnosc_prywatna,nizki_poziom_jakosci,420000,styczen_2024
szczecin,blok_mieszkań,36.4,2.0,1970.0,wlasnosc_prywatna,,315000,styczen_2024
szczecin,blok_mieszkań,47.0,3.0,1968.0,wlasnosc_prywatna,wysoki_poziom_jakosci,469000,styczen_2024
szczecin,blok_mieszkań,74.3,3.0,1991.0,spółdzielnia,wysoki_poziom_jakosci,620000,styczen_2024
szczecin,blok_mieszkań,44.53,2.0,1970.0,wlasnosc_prywatna,wysoki_poziom_jakosci,443000,styczen_2024
szczecin,blok_mieszkań,49.0,2.0,1950.0,wlasnosc_prywatna,nizki_poziom_jakosci,442000,styczen_2024
szczecin,kamienica,79.47,3.0,1936.0,wlasnosc_prywatna,nizki_poziom_jakosci,599000,styczen_2024
szczecin,blok_mieszkań,82.0,4.0,1980.0,spółdzielnia,,669000,styczen_2024
szczecin,blok_mieszkań,68.1,3.0,2001.0,wlasnosc_prywatna,wysoki_poziom_jakosci,544000,styczen_2024
szczecin,blok_mieszkań,63.4,3.0,1989.0,spółdzielnia,nizki_poziom_jakosci,479000,styczen_2024
szczecin,blok_mieszkań,83.34,4.0,1985.0,spółdzielnia,wysoki_poziom_jakosci,730000,styczen_2024
szczecin,,56.52,3.0,1975.0,wlasnosc_prywatna,nizki_poziom_jakosci,499000,styczen_2024
szczecin,,54.5,2.0,2008.0,wlasnosc_prywatna,,590000,styczen_2024
szczecin,apartamentowiec,69.1,3.0,2017.0,wlasnosc_prywatna,wysoki_poziom_jakosci,799999,styczen_2024
szczecin,blok_mieszkań,28.52,1.0,,spółdzielnia,nizki_poziom_jakosci,285000,styczen_2024
szczecin,kamienica,65.76,5.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,559000,styczen_2024
szczecin,blok_mieszkań,57.54,2.0,1940.0,wlasnosc_prywatna,,419000,styczen_2024
szczecin,blok_mieszkań,69.01,3.0,2017.0,wlasnosc_prywatna,,879000,styczen_2024
szczecin,blok_mieszkań,47.75,2.0,1983.0,wlasnosc_prywatna,nizki_poziom_jakosci,477000,styczen_2024
szczecin,apartamentowiec,50.0,2.0,2007.0,wlasnosc_prywatna,wysoki_poziom_jakosci,650000,styczen_2024
szczecin,blok_mieszkań,63.21,3.0,1990.0,wlasnosc_prywatna,wysoki_poziom_jakosci,550000,styczen_2024
szczecin,blok_mieszkań,44.0,2.0,1980.0,wlasnosc_prywatna,,545000,styczen_2024
szczecin,kamienica,33.0,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,390000,styczen_2024
szczecin,kamienica,70.0,3.0,1930.0,wlasnosc_prywatna,,615000,styczen_2024
szczecin,kamienica,65.09,3.0,1873.0,wlasnosc_prywatna,,329000,styczen_2024
szczecin,kamienica,52.0,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,450000,styczen_2024
szczecin,blok_mieszkań,66.2,3.0,2005.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,styczen_2024
szczecin,blok_mieszkań,54.98,2.0,2010.0,wlasnosc_prywatna,,649999,styczen_2024
szczecin,blok_mieszkań,64.5,3.0,1994.0,spółdzielnia,wysoki_poziom_jakosci,586000,styczen_2024
szczecin,kamienica,62.8,3.0,1920.0,wlasnosc_prywatna,wysoki_poziom_jakosci,490000,styczen_2024
szczecin,kamienica,114.37,4.0,1900.0,wlasnosc_prywatna,nizki_poziom_jakosci,649000,styczen_2024
szczecin,blok_mieszkań,74.89,3.0,1992.0,spółdzielnia,,720000,styczen_2024
szczecin,kamienica,43.14,2.0,1926.0,wlasnosc_prywatna,nizki_poziom_jakosci,299000,styczen_2024
szczecin,blok_mieszkań,69.5,3.0,2004.0,wlasnosc_prywatna,wysoki_poziom_jakosci,589000,styczen_2024
szczecin,apartamentowiec,97.9,4.0,2010.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699999,styczen_2024
szczecin,kamienica,101.68,5.0,1930.0,wlasnosc_prywatna,,620000,styczen_2024
szczecin,kamienica,98.26,4.0,1940.0,wlasnosc_prywatna,wysoki_poziom_jakosci,725000,styczen_2024
szczecin,blok_mieszkań,96.4,4.0,,wlasnosc_prywatna,wysoki_poziom_jakosci,595000,styczen_2024
szczecin,blok_mieszkań,64.9,3.0,1992.0,spółdzielnia,wysoki_poziom_jakosci,625000,styczen_2024
szczecin,kamienica,51.49,3.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,509000,styczen_2024
szczecin,blok_mieszkań,56.52,3.0,1975.0,wlasnosc_prywatna,wysoki_poziom_jakosci,520000,styczen_2024
szczecin,blok_mieszkań,46.85,3.0,1970.0,spółdzielnia,nizki_poziom_jakosci,435000,styczen_2024
szczecin,blok_mieszkań,53.0,3.0,1980.0,wlasnosc_prywatna,,489000,styczen_2024
szczecin,blok_mieszkań,48.0,2.0,1980.0,wlasnosc_prywatna,,389000,styczen_2024
szczecin,blok_mieszkań,48.87,3.0,1980.0,wlasnosc_prywatna,wysoki_poziom_jakosci,517000,styczen_2024
szczecin,blok_mieszkań,57.0,3.0,,spółdzielnia,,549000,styczen_2024
szczecin,kamienica,43.86,2.0,1920.0,wlasnosc_prywatna,nizki_poziom_jakosci,335000,styczen_2024
szczecin,blok_mieszkań,56.52,3.0,1980.0,wlasnosc_prywatna,nizki_poziom_jakosci,499000,styczen_2024
szczecin,kamienica,43.5,2.0,1930.0,wlasnosc_prywatna,,530000,styczen_2024
szczecin,,104.35,4.0,,wlasnosc_prywatna,wysoki_poziom_jakosci,769000,styczen_2024
szczecin,blok_mieszkań,62.45,3.0,1997.0,spółdzielnia,,589000,styczen_2024
szczecin,blok_mieszkań,44.66,2.0,1970.0,wlasnosc_prywatna,,475000,styczen_2024
szczecin,blok_mieszkań,74.08,3.0,1992.0,spółdzielnia,wysoki_poziom_jakosci,609999,styczen_2024
szczecin,kamienica,81.92,3.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,550000,styczen_2024
szczecin,apartamentowiec,37.11,2.0,2017.0,wlasnosc_prywatna,wysoki_poziom_jakosci,520000,styczen_2024
szczecin,,75.0,3.0,,wlasnosc_prywatna,,950000,styczen_2024
szczecin,kamienica,51.49,3.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,509000,styczen_2024
szczecin,blok_mieszkań,43.86,2.0,1983.0,wlasnosc_prywatna,nizki_poziom_jakosci,350000,styczen_2024
szczecin,blok_mieszkań,57.6,3.0,2010.0,wlasnosc_prywatna,wysoki_poziom_jakosci,679000,styczen_2024
szczecin,kamienica,42.16,2.0,1900.0,wlasnosc_prywatna,,399000,styczen_2024
szczecin,,47.33,2.0,1920.0,wlasnosc_prywatna,,345000,styczen_2024
szczecin,blok_mieszkań,123.0,4.0,1992.0,wlasnosc_prywatna,wysoki_poziom_jakosci,940000,styczen_2024
szczecin,blok_mieszkań,48.0,2.0,2011.0,wlasnosc_prywatna,wysoki_poziom_jakosci,569000,styczen_2024
szczecin,kamienica,82.0,3.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,550000,styczen_2024
szczecin,kamienica,46.15,2.0,1960.0,wlasnosc_prywatna,wysoki_poziom_jakosci,449000,styczen_2024
szczecin,blok_mieszkań,35.1,2.0,1980.0,wlasnosc_prywatna,,399000,styczen_2024
szczecin,kamienica,80.0,4.0,1936.0,wlasnosc_prywatna,wysoki_poziom_jakosci,650000,styczen_2024
szczecin,,63.1,3.0,,wlasnosc_prywatna,,529000,styczen_2024
szczecin,blok_mieszkań,38.96,2.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,349000,styczen_2024
szczecin,blok_mieszkań,140.0,5.0,2018.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1160000,styczen_2024
szczecin,blok_mieszkań,55.8,3.0,1970.0,spółdzielnia,,469000,styczen_2024
szczecin,kamienica,46.01,2.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,295000,styczen_2024
szczecin,blok_mieszkań,33.19,2.0,2023.0,wlasnosc_prywatna,wysoki_poziom_jakosci,409000,styczen_2024
szczecin,,51.26,2.0,1996.0,wlasnosc_prywatna,,490000,styczen_2024
szczecin,blok_mieszkań,35.1,2.0,1990.0,wlasnosc_prywatna,wysoki_poziom_jakosci,420000,styczen_2024
szczecin,kamienica,43.0,2.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,335000,styczen_2024
szczecin,kamienica,69.08,3.0,1932.0,wlasnosc_prywatna,,539000,styczen_2024
szczecin,blok_mieszkań,73.24,3.0,1983.0,wlasnosc_prywatna,wysoki_poziom_jakosci,620000,styczen_2024
szczecin,,57.0,2.0,1980.0,spółdzielnia,,389000,styczen_2024
szczecin,blok_mieszkań,39.5,2.0,2001.0,wlasnosc_prywatna,wysoki_poziom_jakosci,450000,styczen_2024
szczecin,,44.54,2.0,2018.0,wlasnosc_prywatna,wysoki_poziom_jakosci,519000,styczen_2024
szczecin,,69.0,3.0,1994.0,spółdzielnia,,580000,styczen_2024
szczecin,apartamentowiec,68.0,3.0,2001.0,spółdzielnia,wysoki_poziom_jakosci,715000,styczen_2024
szczecin,kamienica,82.25,3.0,1930.0,wlasnosc_prywatna,,599000,styczen_2024
szczecin,blok_mieszkań,63.5,3.0,1985.0,spółdzielnia,wysoki_poziom_jakosci,550000,styczen_2024
szczecin,blok_mieszkań,69.01,3.0,2017.0,wlasnosc_prywatna,wysoki_poziom_jakosci,879000,styczen_2024
szczecin,blok_mieszkań,69.1,3.0,2018.0,wlasnosc_prywatna,wysoki_poziom_jakosci,879000,styczen_2024
szczecin,kamienica,74.6,3.0,1930.0,wlasnosc_prywatna,,639000,styczen_2024
szczecin,kamienica,76.64,4.0,1907.0,wlasnosc_prywatna,wysoki_poziom_jakosci,650000,styczen_2024
szczecin,blok_mieszkań,53.0,3.0,1983.0,wlasnosc_prywatna,wysoki_poziom_jakosci,551000,styczen_2024
szczecin,blok_mieszkań,76.64,3.0,1990.0,spółdzielnia,wysoki_poziom_jakosci,699000,styczen_2024
szczecin,blok_mieszkań,65.17,2.0,2001.0,wlasnosc_prywatna,wysoki_poziom_jakosci,850000,styczen_2024
szczecin,blok_mieszkań,95.0,3.0,2018.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1190000,styczen_2024
szczecin,blok_mieszkań,61.96,3.0,1974.0,wlasnosc_prywatna,,560000,styczen_2024
szczecin,kamienica,73.0,4.0,,wlasnosc_prywatna,,470000,styczen_2024
szczecin,blok_mieszkań,63.6,4.0,1980.0,spółdzielnia,wysoki_poziom_jakosci,580000,styczen_2024
szczecin,blok_mieszkań,69.91,4.0,1976.0,wlasnosc_prywatna,wysoki_poziom_jakosci,579000,styczen_2024
szczecin,blok_mieszkań,29.0,2.0,1970.0,spółdzielnia,wysoki_poziom_jakosci,330000,styczen_2024
szczecin,blok_mieszkań,64.27,3.0,1988.0,spółdzielnia,wysoki_poziom_jakosci,615000,styczen_2024
szczecin,blok_mieszkań,40.0,2.0,1980.0,wlasnosc_prywatna,,450000,styczen_2024
szczecin,blok_mieszkań,94.4,4.0,,wlasnosc_prywatna,wysoki_poziom_jakosci,1150000,styczen_2024
szczecin,blok_mieszkań,87.0,4.0,2004.0,wlasnosc_prywatna,wysoki_poziom_jakosci,829000,styczen_2024
szczecin,blok_mieszkań,39.4,2.0,1970.0,spółdzielnia,,329000,styczen_2024
szczecin,blok_mieszkań,51.76,2.0,1998.0,wlasnosc_prywatna,,549000,styczen_2024
szczecin,blok_mieszkań,47.09,3.0,1970.0,wlasnosc_prywatna,wysoki_poziom_jakosci,469000,styczen_2024
szczecin,blok_mieszkań,70.3,3.0,1988.0,wlasnosc_prywatna,wysoki_poziom_jakosci,689000,styczen_2024
szczecin,kamienica,65.77,3.0,1930.0,wlasnosc_prywatna,,475000,styczen_2024
szczecin,apartamentowiec,75.7,3.0,2012.0,wlasnosc_prywatna,,915000,styczen_2024
szczecin,kamienica,85.66,3.0,1930.0,wlasnosc_prywatna,,549900,styczen_2024
szczecin,blok_mieszkań,33.19,2.0,2023.0,wlasnosc_prywatna,wysoki_poziom_jakosci,405500,styczen_2024
szczecin,,59.0,2.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,499000,styczen_2024
szczecin,kamienica,59.0,2.0,1920.0,wlasnosc_prywatna,nizki_poziom_jakosci,499000,styczen_2024
szczecin,blok_mieszkań,47.09,3.0,1970.0,wlasnosc_prywatna,,449000,styczen_2024
szczecin,,61.43,3.0,2013.0,wlasnosc_prywatna,wysoki_poziom_jakosci,639900,styczen_2024
szczecin,apartamentowiec,75.33,3.0,2020.0,wlasnosc_prywatna,wysoki_poziom_jakosci,999000,styczen_2024
szczecin,kamienica,96.16,3.0,1895.0,wlasnosc_prywatna,wysoki_poziom_jakosci,660000,styczen_2024
szczecin,blok_mieszkań,55.0,3.0,1997.0,spółdzielnia,wysoki_poziom_jakosci,449000,styczen_2024
szczecin,kamienica,65.0,2.0,1870.0,wlasnosc_prywatna,wysoki_poziom_jakosci,637000,styczen_2024
szczecin,blok_mieszkań,63.1,3.0,1995.0,spółdzielnia,,469000,styczen_2024
szczecin,,47.09,3.0,1986.0,wlasnosc_prywatna,wysoki_poziom_jakosci,469000,styczen_2024
szczecin,blok_mieszkań,68.2,3.0,2013.0,wlasnosc_prywatna,wysoki_poziom_jakosci,729000,styczen_2024
szczecin,kamienica,38.3,2.0,1940.0,wlasnosc_prywatna,wysoki_poziom_jakosci,330000,styczen_2024
szczecin,kamienica,68.52,2.0,,wlasnosc_prywatna,nizki_poziom_jakosci,476000,styczen_2024
szczecin,blok_mieszkań,72.96,4.0,1980.0,wlasnosc_prywatna,wysoki_poziom_jakosci,529000,styczen_2024
szczecin,blok_mieszkań,122.5,5.0,1992.0,spółdzielnia,,940000,styczen_2024
szczecin,blok_mieszkań,64.65,3.0,2000.0,spółdzielnia,,585000,styczen_2024
szczecin,,96.4,4.0,,wlasnosc_prywatna,,594000,styczen_2024
szczecin,apartamentowiec,50.0,2.0,2013.0,wlasnosc_prywatna,wysoki_poziom_jakosci,560000,styczen_2024
szczecin,,96.4,4.0,1940.0,wlasnosc_prywatna,,589000,styczen_2024
szczecin,blok_mieszkań,39.5,3.0,1932.0,wlasnosc_prywatna,,339000,styczen_2024
szczecin,,75.0,4.0,1930.0,wlasnosc_prywatna,,525000,styczen_2024
szczecin,blok_mieszkań,61.36,4.0,2002.0,wlasnosc_prywatna,wysoki_poziom_jakosci,615000,styczen_2024
szczecin,blok_mieszkań,50.0,2.0,1965.0,wlasnosc_prywatna,,559000,styczen_2024
szczecin,blok_mieszkań,58.8,2.0,1936.0,wlasnosc_prywatna,nizki_poziom_jakosci,499000,styczen_2024
szczecin,blok_mieszkań,96.4,4.0,1960.0,wlasnosc_prywatna,wysoki_poziom_jakosci,595000,styczen_2024
szczecin,,43.0,2.0,,wlasnosc_prywatna,,350000,styczen_2024
szczecin,kamienica,72.96,4.0,1900.0,wlasnosc_prywatna,,529000,styczen_2024
szczecin,blok_mieszkań,60.0,2.0,,wlasnosc_prywatna,,560000,styczen_2024
szczecin,blok_mieszkań,73.0,4.0,1970.0,wlasnosc_prywatna,,529000,styczen_2024
szczecin,kamienica,53.91,2.0,1932.0,wlasnosc_prywatna,,375000,styczen_2024
szczecin,apartamentowiec,66.78,4.0,2018.0,wlasnosc_prywatna,wysoki_poziom_jakosci,790000,styczen_2024
szczecin,blok_mieszkań,52.51,4.0,1985.0,wlasnosc_prywatna,,549000,styczen_2024
