miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,blok_mieszkań,82.0,5.0,1984.0,wlasnosc_prywatna,,741600,marzec_2024
szczecin,blok_mieszkań,79.02,4.0,1987.0,wlasnosc_prywatna,,690000,marzec_2024
szczecin,blok_mieszkań,39.16,2.0,1920.0,wlasnosc_prywatna,nizki_poziom_jakosci,315000,marzec_2024
szczecin,,79.5,3.0,1998.0,wlasnosc_prywatna,,575000,marzec_2024
szczecin,blok_mieszkań,37.3,2.0,1980.0,spółdzielnia,wysoki_poziom_jakosci,420000,marzec_2024
szczecin,kamienica,54.0,3.0,1930.0,wlasnosc_prywatna,,485000,marzec_2024
szczecin,blok_mieszkań,31.1,1.0,1980.0,wlasnosc_prywatna,,329000,marzec_2024
szczecin,blok_mieszkań,69.5,4.0,1990.0,wlasnosc_prywatna,nizki_poziom_jakosci,449000,marzec_2024
szczecin,kamienica,78.0,3.0,1930.0,wlasnosc_prywatna,,669000,marzec_2024
szczecin,blok_mieszkań,31.4,1.0,2000.0,spółdzielnia,wysoki_poziom_jakosci,450000,marzec_2024
szczecin,blok_mieszkań,54.2,2.0,2011.0,wlasnosc_prywatna,wysoki_poziom_jakosci,570000,marzec_2024
szczecin,blok_mieszkań,47.75,2.0,1970.0,wlasnosc_prywatna,,460000,marzec_2024
szczecin,,37.2,2.0,,wlasnosc_prywatna,,580000,marzec_2024
szczecin,blok_mieszkań,72.3,4.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,630000,marzec_2024
szczecin,blok_mieszkań,30.0,1.0,,wlasnosc_prywatna,,330000,marzec_2024
szczecin,blok_mieszkań,31.3,1.0,1970.0,spółdzielnia,wysoki_poziom_jakosci,349000,marzec_2024
szczecin,blok_mieszkań,65.4,3.0,1997.0,spółdzielnia,wysoki_poziom_jakosci,595000,marzec_2024
szczecin,blok_mieszkań,62.11,3.0,2018.0,wlasnosc_prywatna,wysoki_poziom_jakosci,730000,marzec_2024
szczecin,blok_mieszkań,64.0,3.0,1992.0,spółdzielnia,,590000,marzec_2024
szczecin,blok_mieszkań,46.6,2.0,1980.0,wlasnosc_prywatna,,430000,marzec_2024
szczecin,,140.0,5.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1260000,marzec_2024
szczecin,apartamentowiec,40.0,2.0,2023.0,wlasnosc_prywatna,wysoki_poziom_jakosci,586000,marzec_2024
szczecin,blok_mieszkań,110.0,4.0,2000.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1090000,marzec_2024
szczecin,blok_mieszkań,43.57,2.0,1960.0,wlasnosc_prywatna,,449000,marzec_2024
szczecin,apartamentowiec,45.0,2.0,2000.0,spółdzielnia,wysoki_poziom_jakosci,529000,marzec_2024
szczecin,kamienica,39.0,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,290000,marzec_2024
szczecin,blok_mieszkań,39.0,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,290000,marzec_2024
szczecin,kamienica,99.8,4.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,marzec_2024
szczecin,blok_mieszkań,99.8,4.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,marzec_2024
szczecin,blok_mieszkań,26.8,1.0,1960.0,spółdzielnia,wysoki_poziom_jakosci,322000,marzec_2024
szczecin,blok_mieszkań,66.7,3.0,1987.0,spółdzielnia,wysoki_poziom_jakosci,599000,marzec_2024
szczecin,blok_mieszkań,98.92,4.0,2010.0,wlasnosc_prywatna,wysoki_poziom_jakosci,890000,marzec_2024
szczecin,kamienica,144.28,6.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,820000,marzec_2024
szczecin,blok_mieszkań,52.73,2.0,1999.0,spółdzielnia,wysoki_poziom_jakosci,590000,marzec_2024
szczecin,,47.98,3.0,2023.0,wlasnosc_prywatna,,645000,marzec_2024
szczecin,kamienica,76.23,3.0,1960.0,spółdzielnia,wysoki_poziom_jakosci,720000,marzec_2024
szczecin,blok_mieszkań,49.4,2.0,1989.0,spółdzielnia,nizki_poziom_jakosci,399000,marzec_2024
szczecin,blok_mieszkań,51.0,2.0,2007.0,wlasnosc_prywatna,wysoki_poziom_jakosci,449000,marzec_2024
szczecin,,49.34,2.0,,wlasnosc_prywatna,,438000,marzec_2024
szczecin,,103.5,4.0,1920.0,wlasnosc_prywatna,,750000,marzec_2024
szczecin,apartamentowiec,79.5,3.0,2007.0,wlasnosc_prywatna,wysoki_poziom_jakosci,870000,marzec_2024
szczecin,blok_mieszkań,50.0,2.0,1965.0,wlasnosc_prywatna,,549000,marzec_2024
szczecin,kamienica,45.53,3.0,1914.0,wlasnosc_prywatna,wysoki_poziom_jakosci,559000,marzec_2024
szczecin,kamienica,50.32,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,505000,marzec_2024
szczecin,kamienica,100.0,3.0,,wlasnosc_prywatna,,690000,marzec_2024
szczecin,blok_mieszkań,64.09,3.0,1990.0,spółdzielnia,wysoki_poziom_jakosci,550000,marzec_2024
szczecin,blok_mieszkań,26.5,1.0,1980.0,spółdzielnia,wysoki_poziom_jakosci,355000,marzec_2024
szczecin,,54.0,2.0,,wlasnosc_prywatna,,449000,marzec_2024
szczecin,blok_mieszkań,52.6,2.0,1989.0,spółdzielnia,wysoki_poziom_jakosci,479000,marzec_2024
szczecin,apartamentowiec,41.3,2.0,2001.0,wlasnosc_prywatna,,580000,marzec_2024
szczecin,kamienica,73.43,3.0,1935.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,marzec_2024
