miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,blok_mieszkań,41.2,2.0,1910.0,wlasnosc_prywatna,,410000,kwiecien_2024
szczecin,blok_mieszkań,49.8,3.0,1960.0,wlasnosc_prywatna,,369000,kwiecien_2024
szczecin,blok_mieszkań,47.28,3.0,1968.0,wlasnosc_prywatna,,419000,kwiecien_2024
szczecin,blok_mieszkań,64.0,3.0,1990.0,spółdzielnia,wysoki_poziom_jakosci,690000,kwiecien_2024
szczecin,,51.21,2.0,,wlasnosc_prywatna,,589000,kwiecien_2024
szczecin,blok_mieszkań,64.32,3.0,1989.0,spółdzielnia,wysoki_poziom_jakosci,599000,kwiecien_2024
szczecin,blok_mieszkań,57.8,2.0,1990.0,wlasnosc_prywatna,,549000,kwiecien_2024
szczecin,blok_mieszkań,49.44,2.0,2020.0,wlasnosc_prywatna,wysoki_poziom_jakosci,610000,kwiecien_2024
szczecin,blok_mieszkań,92.6,4.0,2000.0,spółdzielnia,wysoki_poziom_jakosci,790000,kwiecien_2024
szczecin,blok_mieszkań,37.0,2.0,1978.0,wlasnosc_prywatna,,410000,kwiecien_2024
szczecin,kamienica,38.0,2.0,1930.0,wlasnosc_prywatna,,319000,kwiecien_2024
szczecin,blok_mieszkań,35.6,2.0,1969.0,wlasnosc_prywatna,wysoki_poziom_jakosci,345000,kwiecien_2024
szczecin,blok_mieszkań,42.0,2.0,,wlasnosc_prywatna,,469000,kwiecien_2024
szczecin,blok_mieszkań,70.8,3.0,1988.0,spółdzielnia,wysoki_poziom_jakosci,579000,kwiecien_2024
szczecin,blok_mieszkań,47.2,3.0,1960.0,wlasnosc_prywatna,wysoki_poziom_jakosci,579000,kwiecien_2024
szczecin,blok_mieszkań,69.32,3.0,1999.0,spółdzielnia,wysoki_poziom_jakosci,649000,kwiecien_2024
szczecin,blok_mieszkań,67.35,3.0,1993.0,spółdzielnia,wysoki_poziom_jakosci,585000,kwiecien_2024
szczecin,,88.0,3.0,1997.0,spółdzielnia,,820000,kwiecien_2024
szczecin,blok_mieszkań,69.81,3.0,2018.0,wlasnosc_prywatna,,799000,kwiecien_2024
szczecin,,37.5,2.0,1971.0,wlasnosc_prywatna,,376000,kwiecien_2024
szczecin,blok_mieszkań,63.4,3.0,2019.0,wlasnosc_prywatna,wysoki_poziom_jakosci,799000,kwiecien_2024
szczecin,blok_mieszkań,54.4,2.0,2006.0,wlasnosc_prywatna,,649000,kwiecien_2024
szczecin,blok_mieszkań,96.0,4.0,1990.0,wlasnosc_prywatna,wysoki_poziom_jakosci,650000,kwiecien_2024
szczecin,blok_mieszkań,54.0,2.0,1995.0,wlasnosc_prywatna,,449000,kwiecien_2024
szczecin,blok_mieszkań,90.1,4.0,1998.0,spółdzielnia,wysoki_poziom_jakosci,799000,kwiecien_2024
szczecin,kamienica,58.0,3.0,1950.0,wlasnosc_prywatna,nizki_poziom_jakosci,435000,kwiecien_2024
