miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,blok_mieszkań,52.0,2.0,2000.0,wlasnosc_prywatna,,479000,pazdziernik_2023
szczecin,kamienica,49.98,2.0,1904.0,wlasnosc_prywatna,wysoki_poziom_jakosci,350000,pazdziernik_2023
szczecin,blok_mieszkań,63.4,3.0,1980.0,spółdzielnia,nizki_poziom_jakosci,499000,pazdziernik_2023
szczecin,blok_mieszkań,63.23,2.0,1980.0,wlasnosc_prywatna,nizki_poziom_jakosci,499000,pazdziernik_2023
szczecin,,75.0,4.0,,spółdzielnia,,646000,pazdziernik_2023
szczecin,blok_mieszkań,48.83,3.0,1950.0,wlasnosc_prywatna,wysoki_poziom_jakosci,499000,pazdziernik_2023
szczecin,blok_mieszkań,36.96,2.0,,wlasnosc_prywatna,nizki_poziom_jakosci,370000,pazdziernik_2023
szczecin,,73.16,3.0,1983.0,wlasnosc_prywatna,,686000,pazdziernik_2023
szczecin,,76.0,3.0,1980.0,wlasnosc_prywatna,,496000,pazdziernik_2023
szczecin,blok_mieszkań,55.0,3.0,1970.0,wlasnosc_prywatna,wysoki_poziom_jakosci,520000,pazdziernik_2023
szczecin,,30.4,2.0,2000.0,wlasnosc_prywatna,wysoki_poziom_jakosci,320000,pazdziernik_2023
szczecin,blok_mieszkań,83.98,4.0,2002.0,wlasnosc_prywatna,wysoki_poziom_jakosci,529000,pazdziernik_2023
szczecin,blok_mieszkań,60.1,3.0,1975.0,wlasnosc_prywatna,wysoki_poziom_jakosci,495000,pazdziernik_2023
szczecin,blok_mieszkań,54.9,2.0,2001.0,wlasnosc_prywatna,,539000,pazdziernik_2023
szczecin,kamienica,110.0,5.0,1945.0,wlasnosc_prywatna,,580000,pazdziernik_2023
szczecin,blok_mieszkań,77.0,4.0,2009.0,wlasnosc_prywatna,wysoki_poziom_jakosci,788000,pazdziernik_2023
szczecin,kamienica,54.0,2.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,349000,pazdziernik_2023
szczecin,kamienica,100.2,4.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,549000,pazdziernik_2023
szczecin,kamienica,47.18,2.0,1935.0,wlasnosc_prywatna,,449000,pazdziernik_2023
szczecin,blok_mieszkań,83.34,4.0,1986.0,spółdzielnia,,580000,pazdziernik_2023
szczecin,blok_mieszkań,92.2,5.0,1993.0,wlasnosc_prywatna,,589000,pazdziernik_2023
szczecin,blok_mieszkań,64.14,3.0,1957.0,wlasnosc_prywatna,nizki_poziom_jakosci,549000,pazdziernik_2023
szczecin,blok_mieszkań,58.46,3.0,1910.0,wlasnosc_prywatna,nizki_poziom_jakosci,299000,pazdziernik_2023
szczecin,,56.0,4.0,1971.0,spółdzielnia,,439000,pazdziernik_2023
szczecin,blok_mieszkań,60.31,2.0,1970.0,wlasnosc_prywatna,wysoki_poziom_jakosci,780000,pazdziernik_2023
szczecin,kamienica,90.24,3.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,590000,pazdziernik_2023
szczecin,blok_mieszkań,35.6,2.0,1980.0,spółdzielnia,wysoki_poziom_jakosci,349999,pazdziernik_2023
szczecin,,113.0,4.0,,wlasnosc_prywatna,,780000,pazdziernik_2023
szczecin,blok_mieszkań,64.5,3.0,2000.0,spółdzielnia,wysoki_poziom_jakosci,585000,pazdziernik_2023
szczecin,blok_mieszkań,55.0,3.0,1980.0,spółdzielnia,,469000,pazdziernik_2023
szczecin,,78.56,4.0,,wlasnosc_prywatna,,360000,pazdziernik_2023
szczecin,blok_mieszkań,39.13,2.0,2017.0,wlasnosc_prywatna,wysoki_poziom_jakosci,399000,pazdziernik_2023
szczecin,blok_mieszkań,51.06,2.0,1960.0,wlasnosc_prywatna,nizki_poziom_jakosci,469000,pazdziernik_2023
szczecin,blok_mieszkań,35.1,2.0,2001.0,wlasnosc_prywatna,,361000,pazdziernik_2023
szczecin,kamienica,46.13,2.0,1938.0,wlasnosc_prywatna,,290000,pazdziernik_2023
szczecin,blok_mieszkań,77.93,4.0,2010.0,wlasnosc_prywatna,wysoki_poziom_jakosci,830000,pazdziernik_2023
szczecin,blok_mieszkań,46.82,2.0,2019.0,wlasnosc_prywatna,wysoki_poziom_jakosci,510000,pazdziernik_2023
szczecin,blok_mieszkań,51.1,3.0,2007.0,spółdzielnia,wysoki_poziom_jakosci,590000,pazdziernik_2023
szczecin,,145.14,6.0,,wlasnosc_prywatna,,620000,pazdziernik_2023
szczecin,kamienica,74.9,4.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,399000,pazdziernik_2023
szczecin,blok_mieszkań,65.65,3.0,2012.0,wlasnosc_prywatna,wysoki_poziom_jakosci,729000,pazdziernik_2023
szczecin,blok_mieszkań,47.72,2.0,1985.0,spółdzielnia,,460000,pazdziernik_2023
szczecin,apartamentowiec,62.55,3.0,2009.0,wlasnosc_prywatna,wysoki_poziom_jakosci,759000,pazdziernik_2023
szczecin,blok_mieszkań,49.38,2.0,1985.0,wlasnosc_prywatna,nizki_poziom_jakosci,397000,pazdziernik_2023
szczecin,,65.6,3.0,1980.0,spółdzielnia,,460000,pazdziernik_2023
szczecin,blok_mieszkań,53.0,3.0,1960.0,wlasnosc_prywatna,wysoki_poziom_jakosci,520000,pazdziernik_2023
szczecin,kamienica,66.13,3.0,1930.0,wlasnosc_prywatna,,469000,pazdziernik_2023
szczecin,apartamentowiec,61.0,3.0,2017.0,wlasnosc_prywatna,wysoki_poziom_jakosci,760000,pazdziernik_2023
szczecin,kamienica,63.1,3.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,499000,pazdziernik_2023
